repo_name,commit,message,Author_email,commit_date,is_corrective,is_English,message_length
keum/cso_digitalocean,2c81375b1698ed28113744e35a0e58c652ebf2fe,"Status for 02-23-2019 12:40:01 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2019-02-23 08:51:01 UTC,0,1,34
keum/cso_digitalocean,eaed38d62e94a9325c947907cfb39889965cc54e,"Status for 01-18-2019 07:10:00 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2019-01-19 03:21:01 UTC,0,1,34
keum/cso_digitalocean,9af3312e5bc89891f3c341eae00d3453767c9046,"Status for 06-06-2016 11:40:01 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2016-06-07 06:41:01 UTC,0,1,34
keum/cso_digitalocean,88b1fc980ae793fc190195ced8d645ed6250a797,"Status for 12-29-2019 08:50:01 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2019-12-29 17:00:02 UTC,0,1,34
keum/cso_digitalocean,c3935792ba60cfe088cd513fc1e4923a1151e36b,"Status for 05-25-2018 11:00:01 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2018-05-25 18:01:01 UTC,0,1,34
keum/cso_digitalocean,8ee8a73157662c0858346c5013f912930f3f867b,"Status for 03-21-2018 08:00:01 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2018-03-22 03:01:01 UTC,0,1,34
keum/cso_digitalocean,0dcb98ec1b0342d0e8a5b987bc35501bc9e97c1a,"Status for 01-21-2017 02:40:01 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2017-01-21 22:41:01 UTC,0,1,34
keum/cso_digitalocean,c099b7b410bcf00d309e6d2a2d731018f682abf5,"Status for 12-08-2019 03:00:01 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2019-12-08 11:10:02 UTC,0,1,34
keum/cso_digitalocean,c140eca121a288792df43dce474c452b13ace0c0,"Status for 08-22-2019 03:10:00 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2019-08-22 22:20:01 UTC,0,1,34
keum/cso_digitalocean,2810c13631bc608c20df472423f9bde09cfb3032,"Status for 10-18-2017 09:00:01 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2017-10-18 16:01:01 UTC,0,1,34
keum/cso_digitalocean,f683dc301411fdb5d9c0613187991766befbe86b,"Status for 10-16-2019 11:50:01 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2019-10-16 19:00:02 UTC,0,1,34
keum/cso_digitalocean,8fa7b88b6fa73f289b39bedf4d490db0ed2118b6,"Status for 02-14-2017 09:30:01 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2017-02-15 05:31:02 UTC,0,1,34
keum/cso_digitalocean,c3712868c230386b68566144b52e9ff22b308bab,"Status for 11-23-2019 12:20:00 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2019-11-23 20:30:01 UTC,0,1,34
keum/cso_digitalocean,c9c388c3bffc8e814cbec7d1acba95edb16167b5,"Status for 12-31-2017 09:10:01 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2018-01-01 05:11:02 UTC,0,1,34
keum/cso_digitalocean,e0cb41c55319972a816d375cc9fa5e85dda767d7,"Status for 11-07-2019 06:20:38 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2019-11-07 14:30:01 UTC,0,1,34
keum/cso_digitalocean,e1e6e811f292514c5d9abce56c227a870e379d6c,"Status for 04-28-2018 06:10:02 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2018-04-28 13:11:01 UTC,0,1,34
keum/cso_digitalocean,2e911cf452259cdc7dfc78868746dcad82743750,"Status for 08-30-2017 02:50:01 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2017-08-30 21:51:01 UTC,0,1,34
keum/cso_digitalocean,2e577186549424c8ad1aae791073080db457799d,"Status for 06-17-2016 07:40:01 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2016-06-18 02:41:01 UTC,0,1,34
keum/cso_digitalocean,764fc17fc003b2cc3d9ce1b0717712225ef25601,"Status for 09-17-2016 01:00:01 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2016-09-17 20:01:01 UTC,0,1,34
keum/cso_digitalocean,425edc6048c9e06d37d7191e996564d9e2c904f5,"Status for 05-07-2017 02:00:20 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2017-05-07 21:01:01 UTC,0,1,34
keum/cso_digitalocean,ff6f072741b3bf973dd8faff161133a6014639a3,"Status for 04-09-2018 04:10:02 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2018-04-09 23:11:02 UTC,0,1,34
keum/cso_digitalocean,24077770a2402ae5bf7d89db2375be63ebe77541,"Status for 02-13-2019 08:40:00 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2019-02-14 04:51:02 UTC,0,1,34
keum/cso_digitalocean,20e0f11a257a7541cd1641204af7b2e76790dcc9,"Status for 02-20-2017 03:20:02 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2017-02-20 11:21:01 UTC,0,1,34
keum/cso_digitalocean,1e061c482d7f78fb86ca879e96e6105eb81e2618,"Status for 07-13-2018 06:50:01 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2018-07-14 02:01:01 UTC,0,1,34
keum/cso_digitalocean,b64fac01d21453741228b3581fe37699c6fd5677,"Status for 12-17-2019 07:20:02 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2019-12-17 15:30:01 UTC,0,1,34
keum/cso_digitalocean,2327576f30447b0b561a6199f27099df4f22d0d1,"Status for 07-27-2019 05:10:01 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2019-07-27 12:20:02 UTC,0,1,34
keum/cso_digitalocean,ff39ecd679f0f581ddd052040f228014f8f26bba,"Status for 04-26-2017 06:30:02 AM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2017-04-26 13:31:01 UTC,0,1,34
keum/cso_digitalocean,75875c8e5365a9e4864c19f3b4a4f0f28f75c3c6,"Status for 06-22-2017 01:20:01 PM
",77be1f27789ed5ba740c04e6493c37160e58f28c@gmail.com,2017-06-22 20:21:01 UTC,0,1,34
kiang/tainan_1999_map,47c61c9e103291d7b62f7542518c4abaa9479472,"auto update @ 2019-04-02 20:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2019-04-02 12:34:30 UTC,0,0,34
kiang/tainan_1999_map,075a7c939f1d4b8ba7489908ec5e7bed3d317fc9,"auto update @ 2018-10-12 16:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2018-10-12 08:33:56 UTC,0,0,34
kiang/tainan_1999_map,d6f151c403b430c29f0aeb45b198da39aadd36aa,"auto update @ 2016-08-31 06:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2016-08-30 22:33:13 UTC,0,0,34
kiang/tainan_1999_map,db490822dd2e591ea62ebe789e0bc8451fc60f0d,"auto update @ 2016-05-15 14:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2016-05-15 06:33:12 UTC,0,0,34
kiang/tainan_1999_map,f67b71a95533cc41160cedf874fbab18f2211f11,"auto update @ 2018-05-24 23:33:02
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2018-05-24 15:33:31 UTC,0,0,34
kiang/tainan_1999_map,1984780e75a8e1d7d848975a7474720f8051271d,"auto update @ 2017-09-09 10:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2017-09-09 02:33:19 UTC,0,0,34
kiang/tainan_1999_map,94e838335ed1d79092ad987dfe281f12f0c5c5d2,"auto update @ 2016-11-02 14:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2016-11-02 06:33:15 UTC,0,0,34
kiang/tainan_1999_map,946d78a501a2bf45f41d1b4a4867b86e5078acd5,"auto update @ 2016-11-08 11:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2016-11-08 03:33:15 UTC,0,0,34
kiang/tainan_1999_map,d77b2cf3122831b19d65024719c3f8a996748b39,"auto update @ 2019-07-16 13:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2019-07-16 05:33:39 UTC,0,0,34
kiang/tainan_1999_map,2a544cda79c3665b336392fe303af7bdd6855199,"auto update @ 2016-04-15 09:33:02
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2016-04-15 01:33:11 UTC,0,0,34
kiang/tainan_1999_map,8c665713041470ea52014e3a1e34e43d144a8fc3,"auto update @ 2019-04-24 01:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2019-04-23 17:34:37 UTC,0,0,34
kiang/tainan_1999_map,4a847c4d83bb287b352f5f6afefb505b066ba92d,"auto update @ 2019-07-18 04:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2019-07-17 20:33:38 UTC,0,0,34
kiang/tainan_1999_map,af9581b2d97140ab36813a3bd39d4a2db0960870,"auto update @ 2018-05-15 18:33:02
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2018-05-15 10:33:38 UTC,0,0,34
kiang/tainan_1999_map,5723e7974a06fb82eaa495956a43f98ea375b5bd,"auto update @ 2017-08-17 10:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2017-08-17 02:33:21 UTC,0,0,34
kiang/tainan_1999_map,23dee75e6a66ee44100b8d6b52d517ea63c9e0eb,"auto update @ 2019-02-11 21:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2019-02-11 13:34:21 UTC,0,0,34
kiang/tainan_1999_map,f0b5b1192ca02d3834b30b5793265328ca654130,"auto update @ 2018-05-05 17:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2018-05-05 09:33:27 UTC,0,0,34
kiang/tainan_1999_map,08d0ec2c12b0ebda29f4a09ff99c3fc49e7293fe,"auto update @ 2017-04-22 17:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2017-04-22 09:33:17 UTC,0,0,34
kiang/tainan_1999_map,99d9f139396062bbeba93bcd7d5f30906be88d31,"auto update @ 2017-10-08 04:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2017-10-07 20:33:20 UTC,0,0,34
kiang/tainan_1999_map,38f3b80599d3226405ba473a92196f961cf84739,"auto update @ 2018-03-14 17:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2018-03-14 09:33:25 UTC,0,0,34
kiang/tainan_1999_map,d3cc67cca714fdddf5096347065a3d84b25cdc57,"auto update @ 2017-09-19 22:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2017-09-19 14:33:21 UTC,0,0,34
kiang/tainan_1999_map,09ea1836e8d93f9ed410c6cb28aefccef38b9a9f,"auto update @ 2017-01-14 17:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2017-01-14 09:33:20 UTC,0,0,34
kiang/tainan_1999_map,dd1e3c978da77cf104f74062a21c4d875be9367a,"auto update @ 2018-04-14 11:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2018-04-14 03:33:39 UTC,0,0,34
kiang/tainan_1999_map,aa2f27c8569f1687c46d706e845b104fc1905438,"auto update @ 2019-02-12 08:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2019-02-12 00:34:24 UTC,0,0,34
kiang/tainan_1999_map,ab6448bb8d564a5c74fda7f9c0e9678a8d450dd9,"auto update @ 2017-09-27 10:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2017-09-27 02:33:20 UTC,0,0,34
kiang/tainan_1999_map,aa41c8862c13da38f23566aaed5e56f7ba07c3f5,"auto update @ 2019-07-01 04:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2019-06-30 20:33:40 UTC,0,0,34
kiang/tainan_1999_map,6d78b85ecc8634f69bdc925b0ad47b00caf8b978,"auto update @ 2017-06-29 16:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2017-06-29 08:33:19 UTC,0,0,34
kiang/tainan_1999_map,3ad851c445d9d02528b501f3d71e7d0810b27af3,"auto update @ 2016-01-17 04:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2016-01-16 20:33:08 UTC,0,0,34
kiang/tainan_1999_map,02e8d7bb92700b445d9a37867db5d150bdf9478b,"auto update @ 2018-03-28 15:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2018-03-28 07:33:25 UTC,0,0,34
kiang/tainan_1999_map,32ad78872862e6a6f7ccfdcda150da7571de4692,"auto update @ 2018-11-04 17:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2018-11-04 09:33:54 UTC,0,0,34
kiang/tainan_1999_map,9d01b1b1d062330a73b2c44eaf11f07c6f2e5d51,"auto update @ 2016-06-25 09:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2016-06-25 01:33:13 UTC,0,0,34
kiang/tainan_1999_map,cbb2d1c8aaa50f3418c3a5c05d01e76ca41959f9,"auto update @ 2018-05-25 20:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2018-05-25 12:33:44 UTC,0,0,34
kiang/tainan_1999_map,9550481eabb45382b78a126ac1e0a1eaa4ce6e05,"auto update @ 2018-07-13 00:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2018-07-12 16:33:46 UTC,0,0,34
kiang/tainan_1999_map,3e9401423d2a5d1a577e7b92a8af09ee144f846d,"auto update @ 2018-04-29 14:33:01
",1505422b2465e9a84f6fdfaa161078890c593f06@localhost,2018-04-29 06:33:26 UTC,0,0,34
Homebrew/homebrew-core,e0392119a7baa16f29347ad78d34f7a4b37fac62,"jasmin: fix test
",43386ce32af96f5c56f2a88e458cb94cebee3751@gmail.com,2013-03-26 05:02:39 UTC,1,0,17
Homebrew/homebrew-core,d7c76817b4a6b54488ba15d88b3ff2426017c295,"ack - 1.92 with doc change so fix md5
",34c2b6407fd5a10249a15d699d40f9ed1782e98c@gmail.com,2010-06-11 03:52:58 UTC,0,1,38
Homebrew/homebrew-core,07e7810e5d5d678efba4482b42dee69580297c9b,"hashpump: move to OpenSSL 1.1
",c329953660db96eae534be5bbf1a735c2baf69b5@gmail.com,2019-09-09 07:33:46 UTC,0,0,30
Homebrew/homebrew-core,e4e67cc7cbd99425ec0267795f233ed81448d4dd,"net6: clean up install
",43386ce32af96f5c56f2a88e458cb94cebee3751@gmail.com,2014-08-25 05:03:22 UTC,0,0,23
Homebrew/homebrew-core,aed7a840c3b53bfe1be5a27876e2d56a127c1f29,"monetdb 11.25.15

Closes #11895.

Signed-off-by: Alexander Hamann <90c87eb7be9ec56093fecaf5025b059ce31c477c@users.noreply.github.com>
",1dafb4c4a7acdc6e1eca32ff35fda03e0e9cd976@acm.org,2017-03-31 11:47:58 UTC,0,0,134
Homebrew/homebrew-core,e68571dbc27b1d032c805e489c67ce61b613f473,"bdw-gc: build static library

Many libraries (e.g. libyaml, libevent) available on Homebrew
contain both the static and dynamic versions of the library.
bdw-gc by default only compiles the dynamic version. This
commit enables building the static libgc.a to allow for
consumers to statically link this library in their applications.

One primary use-case is programs written in Crystal, which uses
bdw-gc for garbage collection by default.

Closes #38359.

Signed-off-by: FX Coudert <c329953660db96eae534be5bbf1a735c2baf69b5@gmail.com>
",0706025b2bbcec1ed8d64822f4eccd96314938d0@maxfierke.com,2019-03-27 15:37:48 UTC,0,14,535
Homebrew/homebrew-core,0ce2e780d9f94f9f8f5bd99dd3ce63bfeb95e789,"dcmtk 3.6.1_20160630

Closes #5988.

Signed-off-by: Mike McQuaid <a17fed27eaa842282862ff7c1b9c8395a26ac320@mikemcquaid.com>
",b1c1d8736f20db3fb6c1c66bb1455ed43909f0d8@matthewbrown.io,2016-10-17 08:14:34 UTC,0,0,124
Homebrew/homebrew-core,5f42389d64904c5c9a0d157287d3173ba6b65fda,"pdnsrec: update 3.7.1 bottle.
",aa7ada780dbf2380b352a70aaa93ceb8b17028b0@googlegroups.com,2015-02-14 03:45:49 UTC,0,0,30
Homebrew/homebrew-core,b54421f55be03f33bbee130b45d2a2d850cacd94,"erlang: update 20.0.4 bottle.
",aa7ada780dbf2380b352a70aaa93ceb8b17028b0@googlegroups.com,2017-08-25 18:55:48 UTC,0,0,30
Homebrew/homebrew-core,16c6dc4aafd3029f09b492e3054bd0cc34edec1d,"evas: update 1.7.10 bottle.
",aa7ada780dbf2380b352a70aaa93ceb8b17028b0@googlegroups.com,2016-02-24 09:41:38 UTC,0,0,28
Homebrew/homebrew-core,4cff37d4e3697da34c1efaaf67835e6f5d5dde30,"dart 25822

Closes Homebrew/homebrew#21765.

Signed-off-by: Adam Vandenberg <34c2b6407fd5a10249a15d699d40f9ed1782e98c@gmail.com>
",052e7c9da6ea78af11c26afcdffd9d5ebd4b4b2d@gmail.com,2013-08-08 20:54:36 UTC,0,0,129
Homebrew/homebrew-core,18dcb7d20ce37aaa18db5011b695feade53d449a,"qbs: update 1.3.2 bottle.

Closes Homebrew/homebrew#33714.

Signed-off-by: Mike McQuaid <a17fed27eaa842282862ff7c1b9c8395a26ac320@mikemcquaid.com>
",aa7ada780dbf2380b352a70aaa93ceb8b17028b0@googlegroups.com,2014-10-30 08:37:57 UTC,0,0,147
Homebrew/homebrew-core,e34891bc62e4dd0bb3de1428592c1dfc0d4410ad,"fzf 0.11.4

Closes Homebrew/homebrew#50340.

Signed-off-by: Xu Cheng <9a05244150b861e40c78843b801eed71bca54eac@me.com>
",9bf1ae8be002a04ff6f5ff4166ad4d1628942b9b@gmail.com,2016-03-23 07:02:54 UTC,0,0,119
Homebrew/homebrew-core,e1439c5fbb104fcc353709ff5a18b8b3ca0a890e,"harfbuzz: update 2.1.3_1 bottle.
",cfbfa7d48cb407c3d081670587e063285d84eded@lists.sfconservancy.org,2018-11-29 11:41:39 UTC,0,0,33
Homebrew/homebrew-core,701b8748d97053008910b6319d48984f926cacde,"postgresql@9.5: rename python and python@2 optional dependencies
",fbd54dbbcf9e596abad4ccdc4dfc17f80ebeaee2@icloud.com,2018-03-02 12:10:03 UTC,0,1,65
Homebrew/homebrew-core,b3e3e701f060e2f6f3b3b30a7de4e1525a1b4cd1,"calicoctl: update 3.8.1 bottle.
",cfbfa7d48cb407c3d081670587e063285d84eded@lists.sfconservancy.org,2019-08-05 10:44:22 UTC,0,0,32
Homebrew/homebrew-core,584e610402577fcc1ed3598b239abd9e7a470c15,"git-lfs: update 2.6.0 bottle.
",cfbfa7d48cb407c3d081670587e063285d84eded@lists.sfconservancy.org,2018-11-19 02:07:37 UTC,0,0,30
Homebrew/homebrew-core,2c26c743794d17700e0d7b8e6f3f9b5a7fe36915,"pdftoedn: revision for boost
",fbd54dbbcf9e596abad4ccdc4dfc17f80ebeaee2@icloud.com,2017-04-20 13:28:49 UTC,0,1,29
Homebrew/homebrew-core,a575f7bee94fc93167f1c1ba0260bde5e7c7c62c,"sourcery: update 0.10.1 bottle.
",aa7ada780dbf2380b352a70aaa93ceb8b17028b0@googlegroups.com,2018-01-16 22:05:22 UTC,0,0,32
Homebrew/homebrew-core,574731320910c35e963c0cfc82d6fd364db9ca71,"mecab-ko: update 0.996-ko-0.9.2 bottle.
",aa7ada780dbf2380b352a70aaa93ceb8b17028b0@googlegroups.com,2016-09-28 12:01:43 UTC,0,0,40
Homebrew/homebrew-core,87b40c6962857b0b464e63b4beb3c71575ba9ff2,"libtorrent-rasterbar 0.16.3

Signed-off-by: Jack Nagel <43386ce32af96f5c56f2a88e458cb94cebee3751@gmail.com>
",43386ce32af96f5c56f2a88e458cb94cebee3751@gmail.com,2012-08-28 16:56:28 UTC,0,0,108
Homebrew/homebrew-core,ddfe5c7487fa070d0702d5c254bdacbb65ec0c79,"v8@3.15: build with c++11

Fixes #14230.

Closes #14271.

Signed-off-by: ilovezfs <fbd54dbbcf9e596abad4ccdc4dfc17f80ebeaee2@icloud.com>
",469e4a930391100b46316bcac1c6ebf068c1c6b9@gmail.com,2017-07-19 12:58:23 UTC,1,1,136
Homebrew/homebrew-core,507ff8ea8c5ad8cc38a8d1ebf75dc71511434e3b,"deis 1.2.0

Closes Homebrew/homebrew#35754.
",cbb63d51fa8fe93df04ca2da488d36daa92d0c44@gmail.com,2015-01-12 16:52:52 UTC,0,0,44
Homebrew/homebrew-core,a28b7c848b1145b7bed3d5a4ef055db8667b60c4,"efl 1.20.6

Closes #20974.

Signed-off-by: ilovezfs <fbd54dbbcf9e596abad4ccdc4dfc17f80ebeaee2@icloud.com>
",fbd54dbbcf9e596abad4ccdc4dfc17f80ebeaee2@icloud.com,2017-11-23 17:16:59 UTC,0,0,106
Homebrew/homebrew-core,5e37a194ef78f51fd0b943b2bd143556faba0b9a,"nss 3.45

Closes #41899.

Signed-off-by: FX Coudert <c329953660db96eae534be5bbf1a735c2baf69b5@gmail.com>
",0ddac9ee652bfea6173ca978a8912ed8b3075be3@live.com,2019-07-13 12:22:17 UTC,0,0,105
Homebrew/homebrew-core,9a7fd7b5edfc9a49a004a7963bc67a3d9f57ea99,"re2 20160301

upgrade re2 to 20160301

Closes Homebrew/homebrew#50352.

Signed-off-by: Dominyk Tiller <53e438f55903875d07efdd98a8aaf887e7208dd3@gmail.com>
",66ccc39a7accff9739724042ff79dd46c700ef40@nexusguard.com,2016-03-24 06:50:34 UTC,0,0,155
Homebrew/homebrew-core,809fc88950d46d231e51451efef531399c0a70cc,"ffmpeg: vendor openh264 1.5.0

This can be reversed when upstream ffmpeg supports openh264 1.6.0.

Closes #2946.

Closes #3070.

Signed-off-by: ilovezfs <fbd54dbbcf9e596abad4ccdc4dfc17f80ebeaee2@icloud.com>
",fbd54dbbcf9e596abad4ccdc4dfc17f80ebeaee2@icloud.com,2016-07-18 07:47:19 UTC,0,2,207
Homebrew/homebrew-core,b4bc616ffe4fd9eab07d2e196ead5140e87ee7d4,"bzt: update 1.13.0 bottle.
",cfbfa7d48cb407c3d081670587e063285d84eded@lists.sfconservancy.org,2018-09-05 01:17:58 UTC,0,0,27
Homebrew/homebrew-core,9553971c75b214611d64c7de48c4b4e7f6f7b339,"scamper 20161204

Closes #7532.

Signed-off-by: William Woodruff <c824fe0afe16857dd6f587aa7c4044d2642d60fb@tuffbizz.com>
",ea73344294b1c6e2cb529d7fc98a4971de7607ac@polishgeeks.com,2016-12-07 23:20:38 UTC,0,0,121
Homebrew/homebrew-core,45ff1c5d343e21a27cf9df7872b253e7529bba0b,"taylor: fix checksum
",fbd54dbbcf9e596abad4ccdc4dfc17f80ebeaee2@icloud.com,2017-09-14 00:00:25 UTC,1,0,21
Homebrew/homebrew-core,e33b077977841e4eff82c2e719f9979c978dc3b1,"rtf2latex2e: use File.read in test
",53e438f55903875d07efdd98a8aaf887e7208dd3@gmail.com,2016-08-18 16:09:08 UTC,0,1,35
Homebrew/homebrew-core,d2c5a134616e8522c3b07ca9263bd8904b97c472,"talloc: update 2.3.0 bottle.
",cfbfa7d48cb407c3d081670587e063285d84eded@lists.sfconservancy.org,2019-09-07 16:58:57 UTC,0,0,29
Homebrew/homebrew-core,252ba188a563e72afa7c834d7a315982815c385f,"pigz: update 2.3.3 bottle.
",aa7ada780dbf2380b352a70aaa93ceb8b17028b0@googlegroups.com,2015-02-04 13:48:58 UTC,0,0,27
Homebrew/homebrew-core,e076e114ea373563a7879f60004e278646b4f056,"ircd-hybrid: update 8.2.1 bottle.
",aa7ada780dbf2380b352a70aaa93ceb8b17028b0@googlegroups.com,2014-10-28 08:26:17 UTC,0,0,34
Homebrew/homebrew-core,8c0131843fa6a7b51c6087428c53d25eb11f446f,"kubernetes-helm: update 2.1.3_1 bottle.
",aa7ada780dbf2380b352a70aaa93ceb8b17028b0@googlegroups.com,2017-01-15 06:52:05 UTC,0,0,40
Homebrew/homebrew-core,f105773899cddebde29155b3cc5bef75e7639c27,"mpd 0.16.1

Signed-off-by: Adam Vandenberg <34c2b6407fd5a10249a15d699d40f9ed1782e98c@gmail.com>
",3692bfa45759a67d83aedf0045f6cb635a966abf@failingservers.com,2011-03-01 16:12:57 UTC,0,0,96
Homebrew/homebrew-core,43b9e10774548168f323dc7e962a6e6dfcbf3132,"groonga 9.0.1

Closes #38632.

Signed-off-by: FX Coudert <c329953660db96eae534be5bbf1a735c2baf69b5@gmail.com>
",0ddac9ee652bfea6173ca978a8912ed8b3075be3@live.com,2019-04-03 09:12:50 UTC,0,0,110
Homebrew/homebrew-core,e67ec13befe04e867613acffd7d64ae54ca5e409,"qwt: rename qt5 to qt.
",a17fed27eaa842282862ff7c1b9c8395a26ac320@mikemcquaid.com,2017-04-06 15:25:31 UTC,0,0,23
Homebrew/homebrew-core,9dd4f70ee6fa9bdd9f49544f7bde9547ac363107,"dos2unix 7.0
",cbb63d51fa8fe93df04ca2da488d36daa92d0c44@gmail.com,2014-09-27 18:36:03 UTC,0,0,13
Homebrew/homebrew-core,1a84886c0360f1ef38003cddc6c7798f4ee67698,"bro: update 2.5.3 bottle.
",aa7ada780dbf2380b352a70aaa93ceb8b17028b0@googlegroups.com,2018-02-14 18:42:11 UTC,0,0,26
Homebrew/homebrew-core,03bb689469ead43af1a0d0e2fc6fcbcf81d9075a,"wla-dx: fix version
",85d6b3741948526aebc363d97f74b6575b2cc027@gmail.com,2014-11-10 07:52:31 UTC,1,0,20
Homebrew/homebrew-core,d0eb17b7e826bd77ed06f2fbe730c80f433f83d2,"boxes: fix URL

Closes Homebrew/homebrew#35378.

Signed-off-by: Misty De Meo <85d6b3741948526aebc363d97f74b6575b2cc027@gmail.com>
",269f08bad5b889d9e4885ae3fccaef47827080ed@amfam.com,2014-12-31 11:08:18 UTC,1,0,130
Homebrew/homebrew-core,d4f5317bde2498e0ca362591a10985c1f55843b2,"md5deep 4.1
",85d6b3741948526aebc363d97f74b6575b2cc027@gmail.com,2012-02-29 15:30:08 UTC,0,0,12
Homebrew/homebrew-core,a9cb0123eba2317949653529ecc5e3e24b86b67a,"newt: fix test
",53e438f55903875d07efdd98a8aaf887e7208dd3@gmail.com,2018-03-08 16:30:34 UTC,1,0,15
Homebrew/homebrew-core,44398717f88f2f04c15edb97563c394671fe1d38,"yadm 2.2.0

Closes #47568.

Signed-off-by: Rui Chen <5fd29470147430022ff146db88de16ee91dea376@gmail.com>
",1ecf0d3b91a10748bf035efdc0fad552aefe2ade@locehilios.com,2019-12-06 19:46:53 UTC,0,0,105
Homebrew/homebrew-core,804d717be2d79d3bee44af106ee23491fad1b766,"tectonic 0.1.12

Closes #47633.

Signed-off-by: FX Coudert <c329953660db96eae534be5bbf1a735c2baf69b5@gmail.com>
",29c2e4fefe47900140d819c5c4413f928c6f7d5f@outlook.com,2019-12-24 14:03:03 UTC,0,0,112
Homebrew/homebrew-core,5903a8cad1ed6762da7d94c0adc7b64a191ccc9d,"devtodo: revision for readline
",c329953660db96eae534be5bbf1a735c2baf69b5@gmail.com,2019-01-13 11:22:47 UTC,0,1,31
Homebrew/homebrew-core,b6fc689cb4b2245397da223d1d009a38c8ffc1af,"ansible: update 2.4.3.0_1 bottle.
",aa7ada780dbf2380b352a70aaa93ceb8b17028b0@googlegroups.com,2018-03-02 05:38:59 UTC,0,0,34
Homebrew/homebrew-core,3264f76c577e8588e0daa9c542c7b643fef7b4be,"curl 7.29.0

Closes Homebrew/homebrew#17691.

Signed-off-by: Adam Vandenberg <34c2b6407fd5a10249a15d699d40f9ed1782e98c@gmail.com>
",892e41b102e030aabc97d5196a56b3d04d1c5037@gmail.com,2013-02-08 17:16:39 UTC,0,0,130
