repo_name,repo_max_extension,repo_extensions_num,files,avg_size,capped_avg_file,std_size,capped_std_file
CZ-NIC/knot-resolver,.tpl,7,220,9343.1136363636342,9343.1136363636342,18263.610186678721,18263.610186678721
CZ-NIC/turris-os,.sh,7,837,8038.1827956989218,8038.1827956989218,13312.028814898918,13312.028814898918
CZagrobelny/new_sanctuary_asylum,.sh,3,350,1407.44,1407.44,4800.0314129344615,4800.0314129344615
Cacti/cacti,.sh,6,731,21430.849521203829,15357.812585499312,82165.879319519969,33879.432473682318
Cacti/plugin_thold,.sh,2,37,21203.81081081081,20567.702702702707,41284.320273385092,38392.3103895565
CalderaWP/Caldera-Forms,.sh,3,1005,8392.6009950248826,7085.9820895522425,36751.345319346743,23651.621874798435
CaliOpen/CaliOpen,.sh,4,987,5575.9361702127635,3325.5937183383985,70387.13386757749,13269.102093557442
CamFlow/camflow-dev,.rb,3,23,9656.9565217391319,9656.9565217391319,22314.076946012559,22314.076946012559
CanalTP/Chaos,.sh,2,104,5486.4038461538466,5486.4038461538466,13213.254185302798,13213.254185302798
CanalTP/kirin,.py,1,119,7594.6638655462175,7594.6638655462175,12112.556342789187,12112.556342789187
CanalTP/mimirsbrunn,.sh,1,4,4156.5,4156.5,7510.8730295929427,7510.8730295929427
CanalTP/navitia,.sh,7,685,10499.043795620444,10497.353284671544,19974.742126459281,19959.868255979556
CanonicalLtd/subiquity,.sh,2,155,5043.1483870967759,5043.1483870967759,7728.6112508942188,7728.6112508942188
CanopyTax/toggle-meister,.sh,3,90,1834.9888888888888,1834.9888888888888,1967.3928764261179,1967.3928764261179
CapsAdmin/goluwa,.lua,1,814,9024.3796068796128,7600.7469287469321,39439.052110812532,18839.146066344467
CaptainFact/captain-fact-frontend,.sh,2,110,1207.1000000000001,1207.1000000000001,1314.6924847118423,1314.6924847118423
CartoDB/CartoDB-SQL-API,.sh,3,201,3611.0199004975129,3611.0199004975129,4783.3762343769286,4783.3762343769286
CartoDB/Windshaft,.sh,2,122,5966.8934426229516,5966.8934426229516,13608.651378587214,13608.651378587214
CartoDB/Windshaft-cartodb,.sh,3,278,7345.5863309352517,7345.5863309352517,13923.777802261277,13923.777802261277
CartoDB/carto-python,.sh,2,67,3348.9701492537311,3348.9701492537311,2741.3601134879568,2741.3601134879568
CartoDB/cartodb,.tpl,6,5051,4078.6424470401926,3741.327063947736,22328.803427373114,9710.7564034663883
CartoDB/cartodb-postgresql,.sh,2,5,10873.2,10873.2,13882.167291168913,13882.167291168913
CartoDB/cartoframes,.sh,3,230,3984.4956521739141,3984.4956521739141,5559.2567123945755,5559.2567123945755
CartoDB/mobile-sdk,.sh,5,328,6343.6432926829257,6343.6432926829257,8992.0039483380624,8992.0039483380624
CasualGaming/studlan,.sh,3,247,2025.0121457489865,2025.0121457489865,7390.4998898452814,7390.4998898452814
Cat5TV/nems-scripts,.sh,3,40,7034.1250000000009,7034.1250000000009,9683.93636902675,9683.93636902675
Catch-up-TV-and-More/plugin.video.catchuptvandmore,.py,1,225,5416.8977777777782,5416.8977777777782,5054.3797568159753,5054.3797568159753
CatoTH/antragsgruen,.sh,3,1085,7298.6801843317971,5594.988018433176,41060.043489030235,14082.204225659325
Catrobat/Catroweb-Symfony,.twig,3,783,4606.8582375478945,3622.7816091954032,29611.673647373394,11563.948893537481
CelestiaProject/Celestia,.sh,7,278,17164.492805755392,15739.636690647485,38490.194128863091,23866.844195592741
CentOS-PaaS-SIG/linchpin,.sh,4,188,2709.4787234042574,2709.4787234042574,4970.928608905886,4970.928608905886
CenterForAssessment/SGP,.js,1,18,449063.11111111118,65228.222222222219,930680.75016377063,68974.569036076035
CenterForOpenScience/lookit-api,.sh,2,222,3130.1711711711714,3130.1711711711714,8017.2565803172492,8017.2565803172492
CenterForOpenScience/osf.io,.py,2,2203,6230.68361325465,6013.5065819337269,19850.114105539589,15674.297098921421
CenturyLinkCloud/mdw,.js,4,1323,11261.304610733176,9421.82237339379,48472.083462825372,22151.261449264905
Chaffelson/whoville,.sh,2,306,12492.310457516345,12492.310457516345,17385.85205647194,17385.85205647194
Charcoal-SE/metasmoke,.sh,4,625,948.95999999999992,948.95999999999992,2264.0454970738815,2264.0454970738815
CharlBest/nean-stack-starter,.sh,3,5,798.8,798.8,873.23805459908806,873.23805459908806
Chi-teck/drupal-code-generator,.twig,5,1301,950.62797847809281,950.62797847809281,1805.7700564795462,1805.7700564795462
ChibiOS/ChibiOS,.sh,7,926,8058.6004319654421,8058.6004319654421,9541.30326517351,9541.30326517351
ChimeraTK/ApplicationCore,.py,3,62,9031.467741935483,9031.467741935483,10697.847290295527,10697.847290295527
ChimeraTK/DeviceAccess,.sh,3,120,6832.8666666666713,6832.8666666666713,9368.8941662311045,9368.8941662311045
Chocobozzz/PeerTube,.sh,2,44,857.04545454545473,857.04545454545473,1149.7516203874252,1149.7516203874252
ChrisCummins/clgen,.sh,5,122,6621.9918032786863,6621.9918032786863,10354.20324639713,10354.20324639713
ChristianSi/phoneng,.py,4,15,19387.666666666668,19387.666666666668,22209.97855104987,22209.97855104987
ChristophWurst/weinstein_server,.sh,3,350,2521.2142857142885,2521.2142857142885,2886.1280538225956,2886.1280538225956
Chrisui/react-hotkeys,.js,1,182,3631.7142857142853,3631.7142857142853,5719.1386348423312,5719.1386348423312
ChromeDevTools/devtools-frontend,.sh,5,8326,10254.815757866923,4721.8471054527918,183414.81873878546,16962.566454155312
Citadel-Station-13/Citadel-Station-13,.sh,8,135,10828.333333333332,7284.2444444444427,58756.132386457539,22024.274641508113
CitrineInformatics/python-citrination-client,.py,1,199,2074.1708542713577,2074.1708542713577,2766.2462314634308,2766.2462314634308
City-of-Helsinki/linkedevents,.sh,2,149,4870.0067114093963,4870.0067114093963,10497.774031423014,10497.774031423014
CityOfNewYork/NYCOpenRecords,.sh,3,222,15666.063063063062,12128.720720720725,54880.624467655296,31708.114670076175
CityOfPhiladelphia/phila.gov,.sh,4,3573,16807.170445004198,13807.36495941787,58840.342997496591,30118.084466582459
CityOfZion/neon-wallet,.sh,2,354,6162.121468926558,3424.1638418079087,62005.452960189163,13854.483801926328
Ciunkos/ciunkos.com,.js,1,126,3485.2539682539673,2489.8015873015875,27627.327191441869,16475.889816587063
CiviWiki/OpenCiviWiki,.sh,3,139,7233.4244604316564,6541.7410071942459,28498.938219473512,22283.329033853704
ClearcodeHQ/mirakuru,.py,2,27,3643.5925925925926,3643.5925925925926,3643.793968034071,3643.793968034071
ClinGen/clincoded,.sh,4,403,9546.3598014888375,9425.369727047153,21602.742319632242,20447.601614026687
Clinical-Genomics/scout,.py,2,426,3930.3427230046914,3930.3427230046914,5857.2431298576475,5857.2431298576475
CloudSlang/cs-actions,.scala,2,1027,5927.2775073028224,5927.2775073028224,6971.6922492767953,6971.6922492767953
CloudSlang/score,.py,2,308,3954.8149350649346,3954.8149350649346,4719.642950958465,4719.642950958465
ClusterLabs/pcs,.sh,4,566,15217.902826855126,13363.118374558295,54039.584642974747,25996.565754031086
CocoaLumberjack/CocoaLumberjack,.swift,5,134,7381.2313432835817,6989.8134328358183,24107.312998002737,20492.945974390597
CodeForAfrica/WAZImap.Kenya,.sh,3,165,13679.224242424239,13144.836363636357,34806.7448011248,31518.269183453274
CodeNarc/CodeNarc,.sh,5,995,3541.7628140703478,3541.7628140703478,3755.7230716293138,3755.7230716293138
CodePhoenixOrg/Phink,.php,2,208,6451.1778846153838,6451.1778846153838,13055.76466572722,13055.76466572722
Codeception/CodeceptJS,.sh,3,396,3209.8005050505039,3209.8005050505039,8510.1212746627825,8510.1212746627825
Codeception/Codeception,.php,2,607,1689.5897858319597,1689.5897858319597,3271.58802914376,3271.58802914376
CodeforLeipzig/lvz-viz,.js,3,28,4159.3214285714294,4159.3214285714294,8592.478718186434,8592.478718186434
Codeinwp/feedzy-rss-feeds,.sh,3,42,10300.809523809527,9461.3333333333339,34153.421613566825,28885.23721571506
Cog-Creators/Red-DiscordBot,.sh,3,166,10249.138554216865,9240.9759036144642,29272.883528059767,18191.966924809298
Cognifide/AET,.sh,4,618,7678.7912621359228,4989.0258899676382,50816.065556207308,18426.162170138305
Cognifide/APM,.js,4,247,4491.0890688259105,3877.0364372469639,21525.054764766122,12100.724597109451
Cognifide/gradle-aem-plugin,.bat,1,6,1246.5,1246.5,1291.930454784622,1291.930454784622
CognizantOneDevOps/Insights,.sh,5,661,3903.8608169440217,3903.8608169440217,4821.3397181248729,4821.3397181248729
Col-E/Recaf,.java,1,230,3138.878260869566,3138.878260869566,4100.5565447121007,4100.5565447121007
ColinH/PEGTL,.py,2,127,3890.2834645669291,3890.2834645669291,4851.03069214708,4851.03069214708
ColinIanKing/stress-ng,.sh,2,442,5324.644796380092,5324.644796380092,7510.3832094580494,7510.3832094580494
CollActionteam/CollAction,.sh,3,147,5477.8911564625869,5477.8911564625869,9361.2686238749684,9361.2686238749684
ComPlat/chemotion_ELN,.sh,3,1061,3325.8180961357211,3236.5409990574935,11089.463568354471,9053.8876542676735
CometVisu/CometVisu,.sh,5,390,24580.128205128192,11453.520512820511,220879.052524422,29717.074333872002
CommandPost/CommandPost,.sh,3,640,11111.040624999985,9800.3265624999985,33350.557767504673,19489.152397388156
CommonAccord/Cmacc-Org,.pl,2,41,1270.5853658536587,1270.5853658536587,1111.2378677765116,1111.2378677765116
Commonjava/indy,.sh,6,1248,4292.7524038461524,4292.7524038461524,4624.9719299083426,4624.9719299083426
CompPhysics/MachineLearning,.sh,5,726,18137.02617079889,15239.61019283747,54596.875435776172,38187.594496690974
CompassionCH/compassion-modules,.sh,4,563,3446.5239786856141,3446.5239786856141,5236.6516094781755,5236.6516094781755
CompassionCH/compassion-switzerland,.py,2,446,2633.1726457399095,2633.1726457399095,3832.8629695255445,3832.8629695255445
ComputationalRadiationPhysics/alpaka,.sh,2,79,4865.0759493670876,4865.0759493670876,6877.9383665197911,6877.9383665197911
ConSol/omd,.tpl,7,53,21016.433962264156,11900.603773584908,91285.422205576513,26567.712373176422
Configi/configi,.sh,7,352,8211.9517045454577,8211.9517045454577,15750.896164454132,15750.896164454132
Connections-Business-Directory/Connections,.sh,3,340,16404.655882352934,14408.814705882345,43033.3664349867,26434.977155752407
ConsenSys/truffle,.sh,3,417,2929.7074340527574,2929.7074340527574,3987.3570948310376,3987.3570948310376
ConservationInternational/ldmp-qgis-plugin,.sh,3,55,9750.4909090909132,9750.4909090909132,13367.832452449707,13367.832452449707
Convolvr/convolvr,.sh,3,30,40799.80000000001,34627.333333333336,81434.883219619733,64460.152107694608
CoolProp/CoolProp,.sh,9,278,12368.035971223026,12074.892086330941,26672.721620165805,24199.014797110391
Coolcord/Level-Headed,.sh,3,78,13617.320512820514,13617.320512820514,13517.531500128876,13517.531500128876
CoughDrop/coughdrop,.rb,3,903,19081.705426356573,9298.77851605759,191846.61191994941,22031.109802968323
CraveFood/farmblocks,.sh,2,662,14816.161631419915,3021.4441087613318,183499.31565228192,14499.748374436884
CreativeMD/LittleTiles,.java,1,387,4705.359173126617,4705.359173126617,6600.0832423457805,6600.0832423457805
Crimx/crx-saladict,.js,1,19,5401.6315789473674,5401.6315789473674,13038.724367609853,13038.724367609853
CroatianMeteorNetwork/RMS,.sh,5,120,34716.191666666658,18407.708333333343,115597.74516427127,41104.516202913284
CroceRossaItaliana/jorvik,.sh,4,620,5682.3516129032232,5213.6435483870937,22948.405691095035,16895.72550517086
CruGlobal/android-gto-support,.java,2,206,3029.3689320388344,3029.3689320388344,5221.5589177484044,5221.5589177484044
CrunchyData/postgres-operator,.swift,10,5736,14879.948221757317,10376.287831241283,115378.64665301534,23905.463062390987
CuBoulder/express,.twig,9,4167,6186.2526997840232,5807.1790256779568,21566.102633520637,16216.122725124676
Cuis-Smalltalk/Cuis-Smalltalk-Dev,.sh,1,7,687.71428571428578,687.71428571428578,381.94795207624571,381.94795207624571
Curiouschild/Curiouschild.github.io,.rb,2,9,27089.888888888891,27089.888888888891,37550.001189894931,37550.001189894931
CurtisMcKinney/Necronomicon,.c,1,43,62820.651162790688,61089.2558139535,61293.015037015408,56839.824228596648
CuteOne/BadRotations,.lua,1,280,25735.953571428567,25735.953571428567,27886.399825621011,27886.399825621011
Cxbx-Reloaded/Cxbx-Reloaded,.cs,4,220,16116.218181818182,14855.722727272725,37359.705685552231,27934.633223540412
CyberReboot/vent,.sh,3,73,4749.9863013698623,4749.9863013698623,8811.8715465324149,8811.8715465324149
CyberReboot/vent-plugins,.sh,4,202,7940.4950495049525,7940.4950495049525,13052.481243785729,13052.481243785729
CyclopsMC/CyclopsCore,.java,2,574,4580.1637630662044,4564.4372822299674,12593.117585456266,12359.153353617063
CyclopsMC/IntegratedDynamics,.java,2,734,4110.2125340599459,4110.2125340599459,9446.6851746891934,9446.6851746891934
CylonicRaider/Instant,.py,3,161,6633.51552795031,5872.304347826087,25806.890056994853,17255.895151383585
D-Programming-Language/dub,.sh,1,87,753.98850574712617,753.98850574712617,882.05888236521332,882.05888236521332
DBCDK/content-first,.sh,3,483,2751.0310559006202,2751.0310559006202,5220.1841072074649,5220.1841072074649
DBCDK/hejmdal,.js,1,138,2490.31884057971,2490.31884057971,3828.3418853374765,3828.3418853374765
DBCG/cqf-ruler,.sh,3,603,4183.1691542288518,3681.9850746268644,20182.119507669096,12219.518329463555
DCAFEngineering/dcaf_case_management,.sh,4,248,3185.8870967741932,3185.8870967741932,14879.203207852279,14879.203207852279
DFEAGILEDEVOPS/MTC,.sh,3,1032,3924.5416666666679,3414.329457364342,21356.320691867721,9452.94720298846
DFO-Ocean-Navigator/Ocean-Data-Map-Project,.sh,3,113,9902.89380530973,9171.0796460177025,26683.049962664511,19781.654660560405
DGtal-team/DGtal,.sh,3,476,7563.9768907563057,7563.9768907563057,8165.8645379467534,8165.8645379467534
DIPlib/diplib,.sh,8,772,10496.819948186534,10358.888601036271,20925.671120957646,19361.350534220874
DIRACGrid/DIRAC,.sh,2,1265,7260.3920948616587,7260.3920948616587,11037.027888806473,11037.027888806473
DIRACGrid/WebAppDIRAC,.tpl,4,146,12035.123287671229,12035.123287671229,16117.152615765219,16117.152615765219
DISTORTEC/distortos,.sh,4,371,8390.2452830188777,8390.2452830188777,14937.243134571228,14937.243134571228
DLR-SC/tigl,.sh,10,870,8384.5160919540285,8122.43908045977,19221.094705058964,16091.289349381343
DMOJ/judge,.py,3,152,2179.5723684210529,2179.5723684210529,3422.7392898647358,3422.7392898647358
DMPRoadmap/roadmap,.rb,2,610,2336.7426229508196,2336.7426229508196,7711.0593208653518,7711.0593208653518
DOAJ/doaj,.sh,3,521,19104.606525911713,12121.909788867562,88730.716151935048,30227.489017791275
DOV-Vlaanderen/pydov,.py,2,75,8823.6266666666688,8823.6266666666688,9193.56865360065,9193.56865360065
DSI-HUG/dejajs-components,.sh,2,10,718.99999999999989,718.99999999999989,346.3729524980584,346.3729524980584
DTMilodowski/LiDAR_canopy,.py,1,51,15598.921568627449,15598.921568627449,22839.761953087982,22839.761953087982
DTOcean/dtocean-core,.py,2,132,16603.106060606053,16603.106060606053,23297.824184113335,23297.824184113335
DV8FromTheWorld/JDA,.java,2,528,6683.2424242424268,6656.537878787879,15365.863883000857,15039.002450191123
DainDwarf/IncrementalEmpire,.sh,2,124,1614.4112903225807,1614.4112903225807,2812.9969321053477,2812.9969321053477
Dallinger/Dallinger,.sh,5,175,10345.691428571427,10345.691428571427,18649.723009766603,18649.723009766603
DamienIrving/ocean-analysis,.sh,2,122,6784.5163934426209,6784.5163934426209,6879.2349928248495,6879.2349928248495
DanWBR/dwsim5,.py,5,1520,13811.730263157884,13192.409210526328,28733.26253652772,19619.50755491788
DandelionDIMN/Suzu,.cc,1,16,7408.25,7408.25,11049.035315356719,11049.035315356719
DarklightGames/DarkestHour,.py,2,24,4234.7916666666679,4234.7916666666679,7923.7175672246758,7923.7175672246758
DarkstarProject/darkstar,.sh,6,13490,1323.7444032616752,1287.7171979243888,6900.1719073838667,5057.38483929341
Dart-Code/Dart-Code,.js,1,4,1149.25,1149.25,385.297612242796,385.297612242796
DarvinStudio/DarvinAdminBundle,.twig,3,271,2662.4095940959405,2662.4095940959405,7998.18094817562,7998.18094817562
DarvinStudio/DarvinContentBundle,.twig,3,126,2379.3095238095239,2379.3095238095239,2047.8600985976971,2047.8600985976971
DasKeyboard/q,.sh,2,15,48960.466666666667,47160.4,61733.926362445221,56828.341853590726
DashboardHub/PipelineDashboard,.sh,2,11,888.09090909090912,888.09090909090912,571.7306104356237,571.7306104356237
DataDog/integrations-core,.sh,7,1806,3983.2065337763079,3843.3870431893706,13452.835015222396,10575.832055999535
DataDog/integrations-extras,.sh,3,240,2075.1999999999994,2075.1999999999994,5316.4574389736626,5316.4574389736626
DataONEorg/d1_python,.sh,3,640,5604.2968749999964,5397.0203124999962,14336.774596810115,10165.239544316062
DataUSA/datausa-site,.js,1,72,2906.5833333333344,2906.5833333333344,5408.6619827515533,5408.6619827515533
DataVault/datavault,.sh,4,421,7103.1757719715006,6866.5819477434707,21752.518805930591,19406.961511175436
DaveAckley/T2-12,.sh,5,55,8445.8545454545474,8445.8545454545474,14288.299659638873,14288.299659638873
DaveVoorhis/Relang,.sh,3,142,2271.6126760563375,2271.6126760563375,3065.6565223041507,3065.6565223041507
David-Development/ownCloud-Account-Importer,.sh,4,47,3340.9787234042551,3340.9787234042551,3904.6002216413663,3904.6002216413663
DavidAce/DMRG,.sh,5,149,7425.5167785234853,7425.5167785234853,10258.360539950916,10258.360539950916
DavidCain/mitoc-trips,.py,2,201,6140.2537313432822,5639.6865671641772,21178.600395217305,14743.179851248802
DavidWhittingham/arcpyext,.py,1,70,3101.014285714286,3101.014285714286,5447.3193367301956,5447.3193367301956
DeadSix27/python_cross_compile_script,.py,2,216,1498.26388888889,1498.26388888889,6838.080745953378,6838.080745953378
Debian/dak,.sh,5,234,7085.2863247863261,7085.2863247863261,9554.9970293543774,9554.9970293543774
Debian/devscripts,.sh,5,181,8001.6243093922667,8001.6243093922667,15260.592789282287,15260.592789282287
DeepSec-prover/deepsec,.js,1,5,137926.0,94312.2,148356.13724076265,91066.428461316085
DemocracyClub/UK-Polling-Stations,.py,2,559,2053.595706618963,2053.595706618963,2843.3283668695972,2843.3283668695972
DemocracyClub/yournextrepresentative,.py,2,788,6730.9682741116749,3586.1370558375629,65771.1662665431,15277.520170768252
DemocracyEarth/sovereign,.sh,2,211,5310.29383886256,5310.29383886256,12029.018768077944,12029.018768077944
DemocracyLab/CivicTechExchange,.sh,3,158,1950.1962025316448,1950.1962025316448,3566.5900456340723,3566.5900456340723
DerDu/SPHERE-Framework,.twig,10,14790,12503.471196754548,9734.9553752535321,66462.572694640912,24148.262963852729
DesertBot/DesertBot,.py,1,118,4112.2966101694892,4112.2966101694892,4082.1618147999275,4082.1618147999275
