repo_name,repo_max_extension,repo_extensions_num,files,avg_size,capped_avg_file,std_size,capped_std_file,major_extension,major_files,major_avg_size,major_capped_avg_file,major_std_size,major_capped_std_file,major_extension_ratio
LibtraceTeam/libtrace,.sh,4,219,8289.7214611872168,8289.7214611872168,13031.612602727448,13031.612602727448,.c,197,8512.3959390862965,8512.3959390862965,13489.548492677948,13489.548492677948,0.8995433789954338
NTAP/quant,.sh,4,30,14038.533333333333,14038.533333333333,18296.966196110465,18296.966196110465,.c,22,17356.5,17356.5,20290.934214804496,20290.934214804496,0.73333333333333328
esa/pykep,.sh,4,2075,16220.631325301198,15305.026987951807,38660.402280727707,19830.508410889837,.c,1971,15680.906139015729,15546.267376966005,20789.132769879398,19356.7160576135,0.94987951807228921
jorisvink/kore,.sh,4,71,10221.450704225357,10221.450704225357,18142.94546474802,18142.94546474802,.c,58,12204.551724137935,12204.551724137935,19551.539017066512,19551.539017066512,0.81690140845070425
pingdynasty/OpenWare,.sh,4,269,17020.483271375462,17020.483271375462,18979.401122062423,18979.401122062423,.c,219,18120.369863013711,18120.369863013711,20231.309904332509,20231.309904332509,0.81412639405204457
unrealircd/unrealircd,.swift,4,246,11182.731707317067,10778.548780487805,22116.243231218534,17528.604908212834,.c,233,11694.523605150214,11267.789699570814,22605.663588689473,17871.135313430095,0.94715447154471544
OpenSC/OpenSC,.sh,4,238,24624.235294117647,24426.45798319329,30164.294128827121,29001.101568710266,.c,228,25456.254385964927,25249.802631578947,30513.339095457675,29318.161980458739,0.957983193277311
MassEffectModder/MassEffectModder,.sh,4,242,60306.123966942148,33354.309917355349,230226.59394729746,47995.132272100433,.c,135,32892.19259259259,31465.86666666665,50756.738684954747,43481.303498084526,0.55785123966942152
Solo5/solo5,.sh,4,122,4449.8114754098387,4449.8114754098387,4545.9009950423178,4545.9009950423178,.c,106,4193.1698113207558,4193.1698113207558,3781.1384893509771,3781.1384893509771,0.86885245901639341
acassen/keepalived,.sh,4,98,20261.091836734689,20261.091836734689,24080.451707448883,24080.451707448883,.c,89,22044.93258426966,22044.93258426966,24563.636682834906,24563.636682834906,0.90816326530612246
osmocom/libosmocore,.tpl,4,232,13076.737068965516,13076.737068965516,18140.909046529727,18140.909046529727,.c,215,13669.879069767432,13669.879069767432,18609.740926204417,18609.740926204417,0.92672413793103448
swojtasiak/fcml-lib,.cs,4,121,41830.388429752071,27793.462809917361,118305.768311353,43747.053076186618,.c,99,46952.181818181831,29795.9393939394,129476.81096418925,45748.011400478717,0.81818181818181823
bstarynk/bismon,.sh,4,61,96097.590163934423,69099.55737704919,129205.78908216883,75150.071321439784,.c,35,96345.342857142852,78090.4,108412.29980087263,69933.677414937018,0.57377049180327866
cbdevnet/midimonster,.sh,4,21,11048.238095238094,11048.238095238094,8136.4335854523024,8136.4335854523024,.c,15,14055.400000000001,14055.400000000001,7571.7001940496448,7571.7001940496448,0.7142857142857143
Meinersbur/isl,.sh,4,528,8941.9867424242366,8102.1155303030328,33735.24283725032,26974.563739165755,.c,516,8756.2015503876064,7896.7984496124018,33940.188185913459,27048.039619541181,0.97727272727272729
johanmalm/jgmenu,.sh,4,106,5820.896226415095,5820.896226415095,18143.498663461611,18143.498663461611,.c,61,5191.9180327868853,5191.9180327868853,8313.7936051982961,8313.7936051982961,0.57547169811320753
AravisProject/aravis,.py,4,118,9342.9237288135555,9342.9237288135555,11978.033887689824,11978.033887689824,.c,105,10359.438095238098,10359.438095238098,12324.791142655253,12324.791142655253,0.88983050847457623
elogind/elogind,.sh,4,277,15813.58483754513,15813.58483754513,24670.83297496185,24670.83297496185,.c,256,16992.347656249985,16992.347656249985,25297.04199479664,25297.04199479664,0.924187725631769
irssi/irssi,.sh,4,226,10211.93805309735,10211.93805309735,9304.0683815994635,9304.0683815994635,.c,199,10990.050251256276,10990.050251256276,9227.3357059221216,9227.3357059221216,0.88053097345132747
citusdata/citus,.sh,4,182,21348.445054945056,20834.554945054952,34327.248897927711,31375.9037742606,.c,168,22659.934523809527,22103.220238095237,35350.25637494203,32263.24230515317,0.92307692307692313
CyberReboot/vent-plugins,.sh,4,202,7940.4950495049525,7940.4950495049525,13052.481243785729,13052.481243785729,.c,162,9439.5740740740766,9439.5740740740766,14111.679630191516,14111.679630191516,0.801980198019802
karelzak/util-linux,.sh,4,399,11164.082706766914,11164.082706766914,13645.232037877347,13645.232037877347,.c,374,11711.048128342247,11711.048128342247,13875.78221152205,13875.78221152205,0.93734335839598992
ijacquez/libyaul,.sh,4,164,5187.56707317073,5187.56707317073,6932.0421031179521,6932.0421031179521,.c,160,5287.6562500000018,5287.6562500000018,6989.0778222610361,6989.0778222610361,0.975609756097561
lpereira/lwan,.py,4,65,9954.8307692307717,9954.8307692307717,10156.55135794323,10156.55135794323,.c,58,10528.275862068967,10528.275862068967,10178.149276489065,10178.149276489065,0.89230769230769236
oxfordcontrol/osqp,.sh,4,59,5620.2542372881353,5620.2542372881353,11012.636704843653,11012.636704843653,.c,31,9225.4516129032272,9225.4516129032272,14076.175093252927,14076.175093252927,0.52542372881355937
SSSD/sssd,.tpl,4,724,17381.308011049721,17265.995856353573,23866.855010431384,22829.439983916298,.c,620,18669.083870967726,18534.429032258053,24955.230950626228,23801.801444085,0.856353591160221
gphoto/libgphoto2,.sh,4,251,19253.207171314749,17744.50199203187,37621.111756524537,26633.136311801427,.c,243,19739.312757201624,18180.938271604948,38135.180536433887,26951.286821888079,0.96812749003984067
linux-nvme/nvme-cli,.sh,4,48,18591.270833333332,18591.270833333332,35837.095936164456,35837.095936164456,.c,27,30313.962962962964,30313.962962962964,44571.271631884039,44571.271631884039,0.5625
qemu/skiboot,.sh,4,448,9425.1272321428569,9425.1272321428569,17533.894178159342,17533.894178159342,.c,402,10221.937810945272,10221.937810945272,18304.959265029167,18304.959265029167,0.8973214285714286
edosedgar/stm32f0_ARM,.sh,4,162,12999.864197530866,12999.864197530866,26454.772710215162,26454.772710215162,.c,136,14017.955882352937,14017.955882352937,28762.583483579689,28762.583483579689,0.83950617283950613
washingtondc-emu/washingtondc,.sh,4,142,50759.056338028167,26455.119718309852,210377.72576931509,40703.339707451232,.c,123,56426.260162601648,28368.056910569092,225556.09671642256,43048.970836178087,0.86619718309859151
zorgiepoo/Sky-Checkers,.m,4,48,12498.416666666662,12498.416666666662,17506.082782161364,17506.082782161364,.c,30,13376.700000000004,13376.700000000004,19711.146822162013,19711.146822162013,0.625
htrb/ngraph-gtk,.sh,4,132,22516.446969696965,21919.681818181827,37299.450925560704,33877.710023666084,.c,95,30119.652631578967,29290.46315789473,41492.967935047782,37347.015913095245,0.71969696969696972
merbanan/rtl_433,.sh,4,169,9951.704142011833,8042.9171597633131,39486.3260170988,16202.930826676049,.c,150,10862.840000000004,8712.2733333333417,41832.493729779962,17070.489360845728,0.8875739644970414
apple/cups,.sh,4,240,26178.25,25317.712500000005,40476.744917613163,35584.156508643588,.c,201,29565.522388059704,28538.014925373143,42560.543037192867,37061.059813566804,0.8375
weechat/weechat,.sh,4,250,32379.952000000005,31266.920000000024,45670.867943059544,40723.035063274183,.c,211,35325.620853080582,34006.862559241708,47928.644389722889,42400.944571408851,0.844
Appiko/nrf5x-firmware,.sh,4,139,9710.3884892086335,9710.3884892086335,7896.1989273419631,7896.1989273419631,.c,123,9903.15447154471,9903.15447154471,8255.6029171177615,8255.6029171177615,0.8848920863309353
GNOME/epiphany,.sh,4,155,36672.322580645174,21310.290322580651,152826.73822521235,31782.527841356394,.c,144,17877.270833333332,17877.270833333332,21624.615681525735,21624.615681525735,0.92903225806451617
meetecho/janus-gateway,.sh,4,94,76866.872340425543,37091.457446808512,363508.90926820465,49736.959586368153,.c,63,105338.04761904762,45990.60317460318,442069.82306642638,56408.244644629543,0.67021276595744683
tblume/systemd-testsuite-suse,.sh,4,1060,17122.974528301904,15947.418867924549,45647.0486647493,26487.340973760784,.c,917,17886.908396946586,17624.091603053457,29117.496908462217,26905.861217475365,0.86509433962264148
cosmo-ray/yirl,.sh,5,123,29964.349593495943,7157.5121951219526,269223.3948435724,17555.615885076728,.c,100,35997.790000000008,7945.380000000001,298521.4815468989,19179.470773383469,0.81300813008130079
stcorp/harp,.sh,5,169,40086.822485207107,37304.177514792907,53114.783094900253,41169.444164062079,.c,150,41374.386666666687,38790.573333333312,52031.989381054387,40661.348425787743,0.8875739644970414
freerangerouting/frr,.sh,5,756,18476.47354497356,17542.89814814815,35270.308485395028,27603.405122445507,.c,563,23207.01953818828,21963.225577264642,38791.6258589041,29528.77480060466,0.74470899470899465
sigrokproject/libsigrok,.sh,5,267,12119.337078651686,12119.337078651686,9711.89551581003,9711.89551581003,.c,256,12396.304687499993,12396.304687499993,9552.7999866653117,9552.7999866653117,0.95880149812734083
cksystemsteaching/selfie,.s,5,126,4202.34126984127,2515.4126984126997,35410.23982187362,16539.380887213323,.c,89,4940.8539325842685,2552.61797752809,42130.552191575385,19604.520966015611,0.70634920634920639
cstim/gwenhywfar,.sh,5,369,10924.962059620591,10765.46883468835,19333.477610478178,17565.796004647189,.c,273,13112.029304029307,12896.450549450539,21736.874462954773,19625.973757930944,0.73983739837398377
GNOME/dia,.sh,5,426,15170.058685446009,14996.636150234744,18732.470072453641,16699.405978487994,.c,366,16393.60109289618,16191.748633879781,19588.088201675055,17329.34096707316,0.85915492957746475
bobrippling/ucc-c-compiler,.sh,5,1870,902.571657754011,902.571657754011,3517.5414399331253,3517.5414399331253,.c,1845,903.77289972899825,903.77289972899825,3539.4145642488074,3539.4145642488074,0.9866310160427807
FStarLang/kremlin,.sh,5,40,1668.0500000000002,1668.0500000000002,3043.925181448521,3043.925181448521,.c,30,1055.6000000000001,1055.6000000000001,2237.4314491521686,2237.4314491521686,0.75
joncampbell123/doslib,.sh,5,1581,9400.7868437697634,9161.98292220114,22706.056740928343,20023.311271269897,.c,1094,12025.521937842783,12023.950639853761,21019.033301956126,21005.996445474277,0.691967109424415
linbox-team/linbox,.sh,5,224,7306.6517857142844,7306.6517857142844,8191.8612116775357,8191.8612116775357,.c,214,7353.4719626168207,7353.4719626168207,8118.0357320658286,8118.0357320658286,0.9553571428571429
katef/libfsm,.sh,5,393,3325.0178117048358,3325.0178117048358,8863.5980222589151,8863.5980222589151,.c,381,3370.9370078740162,3370.9370078740162,8990.81413480158,8990.81413480158,0.96946564885496178
lighttpd/lighttpd1.4,.sh,5,150,14550.379999999997,14383.279999999999,24663.131499017971,23378.690389981308,.c,120,17914.558333333327,17705.683333333334,26515.710874050357,25044.521745857142,0.8
fredrik-johansson/flint2,.sh,5,5460,2727.1952380952407,2727.1952380952407,4608.0325387678549,4608.0325387678549,.c,5414,2700.1002955301092,2700.1002955301092,4594.2435047404369,4594.2435047404369,0.99157509157509161
davidgiven/cowgol,.sh,5,38,13329.763157894733,13329.763157894733,29010.198977707365,29010.198977707365,.c,28,14942.571428571428,14942.571428571428,32371.433149922388,32371.433149922388,0.73684210526315785
ibm-s390-tools/s390-tools,.sh,5,277,12602.061371841151,12602.061371841151,17323.44825453002,17323.44825453002,.c,246,12951.898373983737,12951.898373983737,17856.15833931278,17856.15833931278,0.88808664259927794
GNOME/evince,.sh,5,164,18286.92073170732,16533.914634146342,39523.806519038808,27647.891958248809,.c,155,18119.722580645157,16264.929032258056,39530.095817220616,26785.602966167571,0.94512195121951215
OPM/IFEM,.sh,5,334,12145.19760479041,11925.580838323351,22149.079642953657,20050.107700228018,.c,228,11207.714912280706,11207.714912280706,15433.080369287485,15433.080369287485,0.68263473053892221
sipwise/rtpengine,.sh,5,115,14060.504347826089,13682.947826086958,27479.048534108548,24656.52923521636,.c,76,16175.881578947374,16175.881578947374,21491.515193965643,21491.515193965643,0.66086956521739126
GNOME/gthumb,.sh,5,409,12138.264058679708,12059.96577017114,17096.371329925259,16204.206016080227,.c,399,12291.398496240603,12211.137844611525,17170.296304373955,16259.995924997991,0.97555012224938875
xboot/xboot,.sh,5,1712,8946.3107476635487,8899.5040887850446,19186.891152822969,18650.973854169792,.c,1458,9812.3285322359443,9757.3676268861454,19797.027545848556,19188.644295817994,0.85163551401869164
bitcraze/crazyflie-firmware,.s,5,311,17590.144694533781,17536.929260450164,25438.232441416058,25066.022613480112,.c,286,18312.398601398596,18254.531468531459,26350.404259927633,25961.13006225909,0.91961414790996787
I-SYST/EHAL,.swift,5,381,7956.6299212598369,7956.6299212598369,9095.35880441791,9095.35880441791,.c,217,7722.4009216589911,7722.4009216589911,9804.5507829839044,9804.5507829839044,0.56955380577427817
towhee/Winnow64,.sh,5,188,25231.734042553184,23383.803191489362,44850.950759910607,33735.910505971849,.c,108,28781.120370370361,28306.6111111111,37240.806308395026,34815.747465828761,0.574468085106383
arendst/Sonoff-Tasmota,.sh,5,419,12121.735083532234,11999.508353221961,20908.876349874477,19709.020194460394,.c,215,8389.2837209302288,8151.0837209302344,19474.756343381545,16800.536642587918,0.513126491646778
df8oe/UHSDR,.sh,5,1494,30269.119143239612,22824.623159303894,86513.460018556158,36719.172989106257,.c,1362,30954.569016152745,22788.580029368568,90529.728595964974,38334.253423574293,0.91164658634538154
mongodb/mongo-php-driver,.sh,5,100,23736.920000000006,9636.2799999999952,159328.02391354623,22302.004478503542,.c,66,10480.606060606067,10480.606060606067,15707.774653021877,15707.774653021877,0.66
GNOME/mutter,.sh,5,641,18777.597503900161,17907.970358814342,34936.09653147433,24227.21416856326,.c,625,19189.774400000002,18297.884800000007,35281.581713509317,24406.723197116873,0.9750390015600624
tboox/tbox,.s,5,650,5595.9076923076909,5595.9076923076909,7285.0050498940864,7285.0050498940864,.c,628,5649.6114649681476,5649.6114649681476,7375.0346696341267,7375.0346696341267,0.96615384615384614
MesserLab/SLiM,.sh,5,125,42426.391999999993,27771.456,109532.16126464761,51413.265171596555,.c,68,11399.367647058825,11116.911764705883,27029.630584222472,25005.676726083857,0.544
NickMcConnell/FirstAgeAngband,.sh,5,197,20956.299492385791,20956.299492385791,26445.079521040065,26445.079521040065,.c,191,20921.60732984294,20921.60732984294,25587.257934735466,25587.257934735466,0.96954314720812185
brltty/brltty,.sh,5,440,9316.6454545454453,9316.6454545454453,13103.038900742666,13103.038900742666,.c,352,10679.622159090906,10679.622159090906,14153.363939355535,14153.363939355535,0.8
etlegacy/etlegacy,.sh,5,317,35922.113564668805,35492.022082018928,38480.336642662471,36480.729978992262,.c,295,37506.613559322053,37044.447457627131,38236.447212956424,36088.384589156696,0.93059936908517349
linux-test-project/ltp,.tpl,5,4661,3547.3284702853457,3545.3035829221226,5644.3460930430019,5577.0180359076357,.c,4037,3749.212781768641,3746.8749071092384,5916.002193456181,5841.8921657092487,0.8661231495387256
project-oak/hafnium-verification,.sh,5,91,3692.6703296703304,3692.6703296703304,4503.0851746452563,4503.0851746452563,.c,68,3567.838235294118,3567.838235294118,3751.9964739596694,3751.9964739596694,0.74725274725274726
chrchang/plink-ng,.sh,5,128,91118.031249999985,58612.874999999971,145794.54469417469,66778.870209024215,.c,68,89791.955882352937,59168.544117647063,142834.37819172224,64933.789967667755,0.53125
zippy2/libvirt,.sh,5,639,30491.879499217539,25794.45539906104,70766.55941820149,37776.967975235952,.c,598,31858.6806020067,26839.192307692327,72739.9205156502,38425.204411450861,0.93583724569640059
oscarlab/graphene,.sh,5,387,6547.3669250646017,6547.3669250646017,9479.5475384329911,9479.5475384329911,.c,364,6643.8626373626421,6643.8626373626421,9594.6767442582186,9594.6767442582186,0.94056847545219635
sba1/simplemail,.s,5,233,12717.077253218882,12717.077253218882,18743.615287728011,18743.615287728011,.c,210,13909.823809523814,13909.823809523814,19373.854412495202,19373.854412495202,0.90128755364806867
timhriley/appaserver,.sh,5,1733,9466.4264281592641,7558.7322562031086,45730.231653730436,17378.191824756046,.c,927,11154.704422869456,11112.015102481109,17521.554696292653,17041.824432524012,0.5349105597230237
zig-lang/zig,.s,5,4506,2628.177319130049,2309.7221482467821,20426.9782253993,8523.2022169549218,.c,2363,1727.1900126957255,1727.1900126957255,3813.6268398824013,3813.6268398824013,0.52441189525077669
mirror/tinycc,.sh,5,190,8424.2842105263135,8159.342105263162,24579.319668975717,22280.527904601844,.c,178,8786.19662921349,8503.3932584269642,25329.118082268978,22950.835435537123,0.93684210526315792
eworm-de/claws-mail,.sh,5,461,21129.114967462046,20353.399132321036,35599.805150508138,29923.711732996588,.c,382,24261.782722513086,23325.643979057593,37908.955134069132,31524.348502599336,0.82863340563991328
TOMB5/TOMB5,.py,5,268,10370.966417910453,10370.966417910453,21389.794117046909,21389.794117046909,.c,210,10726.447619047609,10726.447619047609,22763.228437529622,22763.228437529622,0.78358208955223885
